design,batch,profile,posterior_prob,Z_1,Z_2,Z_3,Z_4
Static,7,101,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,8,101,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,9,101,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,10,101,0,No limits,"Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,0,102,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,1,102,0.00112,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,2,102,2.9e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,3,102,1.8e-4,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,4,102,3e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,5,102,1e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,6,102,5e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,7,102,3e-5,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,8,102,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,9,102,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,10,102,0,"100,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,0,103,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,1,103,6e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,2,103,3.5e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,3,103,6.9e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,4,103,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,5,103,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,6,103,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,7,103,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,8,103,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,9,103,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,10,103,0,"$1,000,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,0,104,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,1,104,0.00455,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,2,104,0.00157,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,3,104,0.00338,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,4,104,2.9e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,5,104,7e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,6,104,3e-4,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,7,104,9e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,8,104,7e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,9,104,0,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,10,104,1e-5,"$10,000","Prohibit candidate;
 allow PAC",Prohibit all,Disclose > $500
Static,0,105,0.005208333333333333,No limits,Allow all,Prohibit all,Disclose > $500
Static,1,105,1.7e-4,No limits,Allow all,Prohibit all,Disclose > $500
Static,2,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,3,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,4,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,5,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,6,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,7,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,8,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,9,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,10,105,0,No limits,Allow all,Prohibit all,Disclose > $500
Static,0,106,0.005208333333333333,"100,000",Allow all,Prohibit all,Disclose > $500
Static,1,106,0.00214,"100,000",Allow all,Prohibit all,Disclose > $500
Static,2,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,3,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,4,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,5,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,6,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,7,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,8,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,9,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,10,106,0,"100,000",Allow all,Prohibit all,Disclose > $500
Static,0,107,0.005208333333333333,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,1,107,7.3e-4,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,2,107,2e-5,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,3,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,4,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,5,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,6,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,7,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,8,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,9,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,10,107,0,"$1,000,000",Allow all,Prohibit all,Disclose > $500
Static,0,108,0.005208333333333333,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,1,108,0.00823,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,2,108,7e-5,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,3,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,4,108,1e-5,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,5,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,6,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,7,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,8,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,9,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,10,108,0,"$10,000",Allow all,Prohibit all,Disclose > $500
Static,0,109,0.005208333333333333,No limits,Prohibit all,5:1 match,Disclose > $500
Static,1,109,3e-5,No limits,Prohibit all,5:1 match,Disclose > $500
Static,2,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,3,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,4,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,5,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,6,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,7,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,8,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,9,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,10,109,0,No limits,Prohibit all,5:1 match,Disclose > $500
Static,0,110,0.005208333333333333,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,1,110,2.6e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,2,110,8.9e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,3,110,6.6e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,4,110,4.6e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,5,110,5.6e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,6,110,4.6e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,7,110,0.00143,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,8,110,0.00153,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,9,110,9.4e-4,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,10,110,0.00135,"100,000",Prohibit all,5:1 match,Disclose > $500
Static,0,111,0.005208333333333333,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,1,111,1.7e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,2,111,0.00127,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,3,111,0.00239,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,4,111,2.4e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,5,111,3.2e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,6,111,2.1e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,7,111,6.7e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,8,111,6.6e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,9,111,4.2e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,10,111,8.5e-4,"$1,000,000",Prohibit all,5:1 match,Disclose > $500
Static,0,112,0.005208333333333333,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,1,112,0.00162,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,2,112,0.00836,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,3,112,0.01543,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,4,112,0.00439,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,5,112,0.00348,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,6,112,0.00595,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,7,112,0.00727,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,8,112,0.01293,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,9,112,0.01568,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,10,112,0.02382,"$10,000",Prohibit all,5:1 match,Disclose > $500
Static,0,113,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,1,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,2,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,3,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,4,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,5,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,6,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,7,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,8,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,9,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,10,113,0,No limits,"Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,0,114,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,1,114,2e-5,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,2,114,1e-5,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,3,114,1e-5,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,4,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,5,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,6,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,7,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,8,114,1e-5,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,9,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,10,114,0,"100,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,0,115,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,1,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,2,115,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,3,115,5e-5,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,4,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,5,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,6,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,7,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,8,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,9,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,10,115,0,"$1,000,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,0,116,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,1,116,6e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,2,116,9e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,3,116,1.2e-4,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,4,116,1e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,5,116,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,6,116,2e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,7,116,1e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,8,116,1e-5,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,9,116,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,10,116,0,"$10,000","Prohibit candidate;
 allow PAC",5:1 match,Disclose > $500
Static,0,117,0.005208333333333333,No limits,Allow all,5:1 match,Disclose > $500
Static,1,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,2,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,3,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,4,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,5,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,6,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,7,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,8,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,9,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,10,117,0,No limits,Allow all,5:1 match,Disclose > $500
Static,0,118,0.005208333333333333,"100,000",Allow all,5:1 match,Disclose > $500
Static,1,118,2e-5,"100,000",Allow all,5:1 match,Disclose > $500
Static,2,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,3,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,4,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,5,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,6,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,7,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,8,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,9,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,10,118,0,"100,000",Allow all,5:1 match,Disclose > $500
Static,0,119,0.005208333333333333,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,1,119,1e-5,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,2,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,3,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,4,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,5,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,6,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,7,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,8,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,9,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,10,119,0,"$1,000,000",Allow all,5:1 match,Disclose > $500
Static,0,120,0.005208333333333333,"$10,000",Allow all,5:1 match,Disclose > $500
Static,1,120,1.5e-4,"$10,000",Allow all,5:1 match,Disclose > $500
Static,2,120,1e-5,"$10,000",Allow all,5:1 match,Disclose > $500
Static,3,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,4,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,5,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,6,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,7,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,8,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,9,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,10,120,0,"$10,000",Allow all,5:1 match,Disclose > $500
Static,0,121,0.005208333333333333,No limits,Prohibit all,1:1 match,Disclose > $500
Static,1,121,4.3e-4,No limits,Prohibit all,1:1 match,Disclose > $500
Static,2,121,9e-5,No limits,Prohibit all,1:1 match,Disclose > $500
Static,3,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,4,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,5,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,6,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,7,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,8,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,9,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,10,121,0,No limits,Prohibit all,1:1 match,Disclose > $500
Static,0,122,0.005208333333333333,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,1,122,0.01032,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,2,122,0.0074,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,3,122,0.00172,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,4,122,0.00724,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,5,122,0.00966,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,6,122,0.01465,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,7,122,0.01654,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,8,122,0.02244,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,9,122,0.01321,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,10,122,0.01087,"100,000",Prohibit all,1:1 match,Disclose > $500
Static,0,123,0.005208333333333333,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,1,123,0.00395,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,2,123,0.00843,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,3,123,0.00549,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,4,123,0.00385,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,5,123,0.00431,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,6,123,0.00531,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,7,123,0.00665,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,8,123,0.00735,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,9,123,0.00539,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,10,123,0.00558,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Static,0,124,0.005208333333333333,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,1,124,0.04858,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,2,124,0.05965,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,3,124,0.03958,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,4,124,0.08914,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,5,124,0.07006,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,6,124,0.21168,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,7,124,0.08198,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,8,124,0.1735,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,9,124,0.229,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,10,124,0.19398,"$10,000",Prohibit all,1:1 match,Disclose > $500
Static,0,125,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,1,125,1.1e-4,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,2,125,1e-5,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,3,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,4,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,5,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,6,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,7,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,8,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,9,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,10,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,0,126,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,1,126,8.2e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,2,126,1.4e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,3,126,2e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,4,126,1e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,5,126,7e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,6,126,6e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,7,126,2e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,8,126,1e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,9,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,10,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,0,127,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,1,127,3.4e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,2,127,1.3e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,3,127,9e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,4,127,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,5,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,6,127,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,7,127,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,8,127,2e-5,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,9,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,10,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,0,128,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,1,128,0.00412,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,2,128,7.5e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,3,128,7e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,4,128,2.1e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,5,128,2.7e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,6,128,7.8e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,7,128,1.2e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,8,128,5e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,9,128,1e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,10,128,1e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Static,0,129,0.005208333333333333,No limits,Allow all,1:1 match,Disclose > $500
Static,1,129,1e-4,No limits,Allow all,1:1 match,Disclose > $500
Static,2,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,3,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,4,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,5,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,6,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,7,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,8,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,9,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,10,129,0,No limits,Allow all,1:1 match,Disclose > $500
Static,0,130,0.005208333333333333,"100,000",Allow all,1:1 match,Disclose > $500
Static,1,130,0.00164,"100,000",Allow all,1:1 match,Disclose > $500
Static,2,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,3,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,4,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,5,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,6,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,7,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,8,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,9,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,10,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Static,0,131,0.005208333333333333,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,1,131,4.5e-4,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,2,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,3,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,4,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,5,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,6,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,7,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,8,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,9,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,10,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Static,0,132,0.005208333333333333,"$10,000",Allow all,1:1 match,Disclose > $500
Static,1,132,0.00769,"$10,000",Allow all,1:1 match,Disclose > $500
Static,2,132,3e-5,"$10,000",Allow all,1:1 match,Disclose > $500
Static,3,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Static,4,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
